State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Aspect,Slope,DBH,Bark,BAF,PIPO_L,PIPO_R,PIPO_G,POTR_L,POTR_R,POTR_G,PIEN_L,PIEN_R,PIEN_G,PSME_L,PSME_R,PSME_G,ABLA_L,ABLA_R,ABLA_G,PIED_L,PIED_R,PIED_G,QUGA_L,QUGA_R,QUGA_G,Jun_sp_L,Jun_sp_R,Jun_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,PIPO_5,PIPO_5d,POTR_5,POTR_5d,PIEN_5,PIEN_5d,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIED_5,PIED_5d,QUGA_5,PIPU_5,PIPU_5d,Jun_sp_5,Jun_sp_5d,N_Cr,p_bot(of canopy),p_top(of canopy),p_base(ref),dist,three_cams,Notes,pic_N,pic_S,PIPO_r1,PIPO_r2,PIPO_r3,PIPO_r4,PIPO_reg_dead,POTR_r1,POTR_r2,POTR_r3,POTR_r4,POTR_reg_dead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rdead,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rt,PIEN_rdead,PIED_R1,PIED_r2,PIED_r3,PIED_r4,PIED_rdead,Jun_spR1,Jun_spr2,Jun_spr3,Jun_spr4,Jun_sprdead,other
CO,POTR,L,6,H,POTR-L-6H,37.48428,108.25162,2661,SSE,3,28.3,1.6,10,1,0,0,7,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,70,100,70,140,20,110,0,20,90,30,40,1,0,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,5,73,109,-15.4,14,,originally entered into wrong spreadsheet and shifted,262,263,0,0,0,1,NA,0,2,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,7,H,POTR-L-7H,37.48319,108.25181,2667,SW,2,24.7,1.2,10,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,140,140,20,160,0,140,0,0,140,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,111,147,-7.6,13,,originally entered into wrong spreadsheet and shifted,268,269,0,1,2,1,NA,5,2,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,7,L,POTR-L-7L,37.48294,108.25185,2661,WSW,3,27.4,1.2,10,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,70,30,100,0,70,0,0,70,0,30,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,125,-5.5,13,,originally entered into wrong spreadsheet and shifted,270,271,0,0,0,0,NA,5,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,8,H,POTR-L-8H,37.49409,108.25397,2689,S,6,25.1,1.6,5,0,0,0,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,75,80,40,115,0,80,0,0,75,5,35,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,113,-13,13,,originally entered into wrong spreadsheet and shifted,272,273,0,0,0,0,NA,2,3,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,8,L,POTR-L-8L,37.49421,108.25388,2685,S,7,23.8,1.2,5,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,40,50,25,65,0,50,0,0,40,10,15,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,32,105,-20,10,,originally entered into wrong spreadsheet and shifted,274,275,0,0,0,0,NA,18,7,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,9,H,POTR-L-9H,37.47311,108.22019,2722,S,2,25.6,1.1,5,0,0,0,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,85,25,100,0,85,0,0,75,10,15,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,148,-12,12,,originally entered into wrong spreadsheet and shifted,276,277,1,0,0,0,NA,6,1,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,9,L,POTR-L-9L,37.47299,108.21992,2713,S,4,26.8,1.3,5,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,50,15,65,0,50,0,0,50,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,123,-8,11,,originally entered into wrong spreadsheet and shifted,278,279,0,0,0,0,NA,3,7,1,1,"2,2,2,2,1,3",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,10,H,POTR-L-10H,37.47158,108.21972,2707,SW,10,32,1.2,10,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,170,170,30,200,0,170,0,0,170,0,30,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,142,-18,15,,originally entered into wrong spreadsheet and shifted,280,281,0,0,0,0,NA,1,2,1,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,10,L,POTR-L-10L,37.47171,108.21951,2706,SW,5,31.5,1.1,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,10,40,0,30,0,0,30,0,10,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,98,-12,16,,originally entered into wrong spreadsheet and shifted,282,283,0,0,0,0,NA,4,7,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,11,H,POTR-L-11H,37.47079,108.22282,2710,SW,0,37,1,5,0,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,80,85,15,95,0,85,0,0,80,5,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,130,-9,16,,originally entered into wrong spreadsheet and shifted,284,285,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,11,L,POTR-L-11L,37.47083,108.22306,2706,SW,0,32.3,1.6,5,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,40,25,55,0,40,0,0,30,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,92,-7.6,15,,originally entered into wrong spreadsheet and shifted,286,287,0,0,0,0,NA,41,29,3,0,"2,2",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,12,H,POTR-L-12H,37.46202,108.23173,2661,S,3,21.3,1.2,5,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,85,35,35,5,40,45,35,0,45,80,0,5,2,0,6,1,0,0,0,0,0,0,0,0,6,0,0,0,0,4,40,75,-13.1,15,,,312,313,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,12,L,POTR-L-12L,37.46233,108.23192,2661,S,2,21.6,1.3,5,13,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,20,10,25,65,20,0,65,80,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.4,101,-12.6,14,,,314,315,0,0,0,0,NA,7,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,13,H,POTR-L-13H,37.47773,108.22997,2714,200,5,18.3,0.7,5,3,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,70,70,10,80,15,70,0,15,85,0,10,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41.2,69.6,-12.4,16,,1 dead aspen crown touching,1478,1479,0,0,0,1,NA,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,13,L,POTR-L-13L,37.47762,108.22998,2707,200,5,18,0.6,5,1,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,50,10,60,5,50,0,5,55,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,54.4,-12.7,18,,1 dead aspen crown touching,1480,1481,1,0,0,0,NA,9,13,1,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,14,H,POTR-L-14H,37.47972,108.23013,2714,215,2,24.4,0.9,5,2,0,0,8,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,40,15,55,40,70,0,40,80,0,15,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,32.9,69.3,-6,19,,,1482,1483,0,0,0,1,NA,0,0,0,2,NA,1,0,2,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,14,L,POTR-L-14L,37.47982,108.23041,2714,215,2,23.4,1.1,5,4,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,35,10,45,20,35,0,20,55,0,10,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,26.6,55.5,-11.4,17,,,1484,1485,0,0,0,0,NA,0,5,0,2,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,1,H,POTR-M-1H,37.48189,108.19536,2867,SSW,5,41.2,1.5,10,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,180,200,20,200,0,200,0,0,180,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58.3,86.9,0,30,0,0,182,183,0,0,0,0,NA,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,1,L,POTR-M-1L,37.48216,108.19538,2860,SSW,5,32.8,1.5,10,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,100,100,10,110,0,100,0,0,100,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.4,84.5,0,25,0,0,184,NA,0,0,0,0,NA,17,2,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,2,L,POTR-M-2L,37.48219,108.19456,2869,S,10,36.8,2.1,10,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,90,20,90,0,90,0,0,70,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.3,65.3,-12.8,21,0,0,185,186,0,0,0,0,NA,23,3,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,2,H,POTR-M-2H,37.48223,108.19475,2860,S,5,35.2,1.6,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,0,120,0,120,0,0,120,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33.7,72,-12.1,23,0,0,187,NA,0,0,0,0,NA,9,1,2,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,3,L,POTR-M-3L,37.48204,108.1937,2869,S,8,51.7,4,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,80,0,80,0,0,80,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.6,84.1,-5.2,24,0,0,88,89,0,0,0,0,NA,10,3,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,3,H,POTR-M-3H,37.48187,108.1936,2863,SW,10,41.8,4.2,10,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,210,0,210,0,0,210,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,107,-7.6,23,0,0,90,91,0,0,0,0,NA,7,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,4,H,POTR-M-4H,37.48162,108.19324,2867,SW,10,27.5,1.2,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,0,150,0,150,0,0,150,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,97,-3.7,19,0,0,92,93,0,0,0,0,NA,11,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,4,L,POTR-M-4L,37.48161,108.19313,2880,SW,10,27.5,1.1,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,0,110,0,110,0,0,110,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46.9,89.1,1.5,22,0,0,94,95,0,0,0,0,NA,21,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,5,L,POTR-M-5L,37.48108,108.19308,2873,SW,15,27.7,1.2,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,60,0,60,0,0,60,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.7,90.3,5.7,17,0,0,96,97,0,0,0,0,NA,9,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,5,H,POTR-M-5H,37.48111,108.19292,2861,SW,15,28.4,1.3,10,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,150,150,10,160,0,150,0,0,150,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32.3,65.4,8.9,21,0,0,98,99,0,0,0,0,NA,8,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,6,L,POTR-M-6L,37.48135,108.19264,2808,SW,8,25.7,1.1,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,0,70,0,70,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29.2,67.2,1.7,23,0,0,200,201,0,0,0,0,NA,50,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,6,H,POTR-M-6H,37.48143,108.19263,2873,SW,8,25.2,1.1,10,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,150,150,10,160,0,150,0,0,150,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18.8,45.4,-15.1,24,0,0,202,203,0,0,0,0,NA,3,1,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,7,L,POTR-M-7L,37.48188,108.19228,2884,WSW,3,32.5,1.1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,100,0,100,0,0,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40.6,83.5,-11.3,21,0,0,204,205,0,0,0,0,NA,13,1,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,7,H,POTR-M-7H,37.48189,108.19227,2881,W,3,30.8,1.1,10,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,190,200,20,210,0,200,0,0,190,10,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40.9,77.2,-8.4,27,0,0,206,207,0,0,0,0,NA,0,0,0,43,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,8,L,POTR-M-8L,37.4819,108.19276,2879,W,20,53.4,3.5,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,140,0,140,0,140,0,0,140,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72.5,93.6,3.6,30,0,0,208,209,0,0,0,0,NA,10,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,8,H,POTR-M-8H,37.48199,108.19293,2875,W,20,52,3.5,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,0,170,0,170,0,0,170,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55.8,81.9,-10.3,17,0,0,210,211,0,0,0,0,NA,6,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,9,L,POTR-M-9L,37.48367,108.19415,2871,W,3,41.3,3.5,10,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,120,130,10,130,0,130,0,0,120,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,68.4,-5.5,23,0,0,212,213,0,0,0,0,NA,18,1,0,2,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,9,H,POTR-M-9H,37.48385,108.19419,2868,W,3,39.5,2.3,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,230,0,230,0,230,0,0,230,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59.2,111,-4.8,24,0,0,14,15,0,0,0,0,NA,21,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,10,L,POTR-M-10L,37.48355,108.19472,2867,W,0,34,1.5,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,0,200,0,200,0,0,200,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,75.3,-6.5,23,0,0,16,17,0,0,0,0,NA,42,2,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,10,H,POTR-M-10H,37.48367,108.19473,2867,W,5,38.6,1.5,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,0,200,0,200,0,0,200,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46.7,87.8,-10.3,23,0,0,18,19,0,0,0,0,NA,2,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,11,L,POTR-M-11L,37.48374,108.19551,2864,W,20,37.7,1.4,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,0,170,0,170,0,0,170,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34.6,81,-9.8,28,0,0,20,21,0,0,0,0,NA,15,0,0,3,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,11,H,POTR-M-11H,37.4837,108.19553,2865,W,20,38.6,1.2,10,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,340,340,10,350,0,340,0,0,340,0,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44.2,78.7,-17.3,28,0,0,22,23,0,0,0,0,NA,5,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,12,L,POTR-M-12L,37.48328,108.19588,2858,WSW,15,57,2.6,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,0,170,0,170,0,0,170,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.1,84.1,-3,27,0,"1 large blown down 3-5 years ago, 2 crowns w/in 5m blown down 3-5 years ago",24,NA,0,0,0,0,NA,30,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,12,H,POTR-M-12H,37.48334,108.19597,2864,W,10,46.4,1.7,10,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,230,240,20,250,0,240,0,0,230,10,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34.7,77.7,-16.7,26,0,0,NA,NA,0,0,0,0,NA,17,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,13,H,POTR-M-13H,37.50023,108.19461,2917,W,10,29.8,1,10,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,210,210,30,240,0,210,0,0,210,0,30,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,3,61.5,84.5,-3.7,25,0,0,507,508,0,0,0,0,NA,11,16,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,13,L,POTR-M-13L,37.50039,108.19473,2925,W,10,32.5,1,10,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,150,150,10,160,0,150,0,0,150,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,21,0,0,509,510,0,0,0,0,NA,4,9,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,14,H,POTR-M-14H,37.50036,108.19572,2911,W,10,30.2,1.4,10,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,210,0,210,0,0,210,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,44.7,90.9,-7.1,19,0,0,511,512,0,0,0,0,NA,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,14,L,POTR-M-14L,37.50029,108.19571,2901,W,10,27,1,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,140,0,140,0,140,0,0,140,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,25,66.5,-4.3,21,0,0,513,514,0,0,0,0,NA,6,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,15,L,POTR-M-15L,37.49947,108.19682,2917,W,5,37.2,1.4,10,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,220,220,10,230,0,220,0,0,220,0,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,57.3,70.8,2.6,37,0,0,515,516,0,0,0,0,NA,12,7,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,M,15,H,POTR-M-15H,37.49956,108.19675,2901,W,5,34.8,1,10,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,210,210,80,290,0,210,0,0,210,0,80,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,5,56.8,70.3,2.1,38,0,0,517,518,0,0,0,0,NA,9,5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
